id,timestep,consumption_eur,consumption_sib,price_eur,price_sib
700f8a9d-7475-41f7-8154-86b266a8c4a4,2007-01-05 07:00,83045.0,24043.0,456.52,4.94
a1ba7011-6811-4d79-ac31-3a3ea77ba511,2007-01-05 08:00,83782.0,24526.0,462.18,288.57
27ad24bb-0e2d-4452-8440-c5693f8a79f5,2007-01-05 09:00,85261.0,25005.0,482.2,278.34
18b6a2bf-187f-43c5-bcde-b7ec29d4e291,2007-01-05 10:00,86092.0,25229.0,502.35,278.3
93fd554c-aae4-417d-8ff3-e67241f552dd,2007-01-05 11:00,86385.0,25198.0,492.93,275.51
37f588eb-720a-456b-8799-1355331ca2ca,2007-01-05 12:00,86399.0,25081.0,494.15,276.04
a867a450-72fa-4405-9a23-977db5d2ee60,2007-01-05 13:00,86547.0,24948.0,492.46,278.39
4d2a575b-6d1c-479d-a501-12f112b563ec,2007-01-05 14:00,87207.0,24924.0,492.03,278.75
670aa3f4-5ef9-4b84-a1c2-325bac8efb7f,2007-01-05 15:00,89288.0,25090.0,495.34,284.43
84bdd5eb-3194-4438-a67a-866a19dd0193,2007-01-05 16:00,92448.0,25535.0,525.1,285.12
1c61836e-f854-4b89-b2dd-9d1719b9a585,2007-01-05 17:00,93766.0,26140.0,544.8,280.91
d6801a8f-1e53-44f3-a878-b338733159e1,2007-01-05 18:00,93758.0,26538.0,546.21,280.55
a982f9c4-20b2-4ee3-af3b-48b2d03260e2,2007-01-05 19:00,92430.0,26390.0,538.09,281.01
7653fddc-8048-487b-8f64-49d9a3123c21,2007-01-05 20:00,90771.0,26046.0,533.45,282.45
5ce46d64-4ba6-4a13-b792-b22e8f03770b,2007-01-05 21:00,88419.0,25806.0,517.71,279.71
5ea0a6ba-78b9-45cf-903a-5b4e5419dff0,2007-01-05 22:00,85842.0,25334.0,519.8,278.38
8ac00d09-256d-4e72-8326-612411adcbf6,2007-01-05 23:00,82926.0,24779.0,489.26,4.89
343f993d-f096-4577-b05a-58051403d146,2007-01-06 00:00,81197.0,24009.0,454.11,0.0
d9197a8c-3eca-4b86-a813-79b0fb4b75f0,2007-01-06 01:00,79695.0,23500.0,446.9,0.0
a0bc7528-1f63-4ddf-9a5f-863ae7708d47,2007-01-06 02:00,78848.0,23193.0,437.31,0.0
3e01315e-cde2-40f2-999d-e941c708d160,2007-01-06 03:00,78279.0,23136.0,419.61,0.0
46d53bdb-e954-44a4-af18-cc8d2659df56,2007-01-06 04:00,78699.0,23105.0,424.05,0.0
077c6fde-d70f-469f-96dd-e0fa320383ef,2007-01-06 05:00,79055.0,23264.0,411.64,0.0
ad2d6940-7764-4778-a1ca-f52656c06c2f,2007-01-06 06:00,81021.0,23478.0,433.01,0.0
a19ea5f1-f90c-4c12-8eba-1f002980236d,2007-01-06 07:00,82423.0,23808.0,430.32,5.17
34ba53c8-8284-48e7-80b2-b988fe622f7a,2007-01-06 08:00,83240.0,24227.0,437.52,292.0
d8419f11-6f97-42c5-80b7-63eb6947f20c,2007-01-06 09:00,84523.0,24647.0,447.04,285.77
d44a2993-4479-4a1f-9397-49da46bd7b59,2007-01-06 10:00,85652.0,24877.0,490.4,286.35
72e7efa0-d713-40df-b908-16ed7bf94ccc,2007-01-06 11:00,86009.0,24955.0,482.87,285.37
786148f4-e022-45f5-941e-105040317d4d,2007-01-06 12:00,86037.0,24873.0,481.07,285.64
cb2c26d6-b166-46bd-aa5c-91849b2e12cd,2007-01-06 13:00,86341.0,24660.0,483.19,284.4
a084b3e5-7c44-4ef6-b5e1-81744945d026,2007-01-06 14:00,86998.0,24640.0,471.48,286.03
cb705ad2-8bb8-4cc9-8a13-34468233e183,2007-01-06 15:00,88868.0,24840.0,470.97,288.17
bb4f8a19-50c0-4138-8719-144eeba28ce6,2007-01-06 16:00,91947.0,25187.0,508.17,287.83
ecb53b91-8b4f-4449-a74d-2f513ef75ac6,2007-01-06 17:00,93900.0,25903.0,550.65,289.92
123a2cb0-a0fd-4432-a16e-487af64be8ee,2007-01-06 18:00,93733.0,26305.0,544.84,290.3
8fce4c16-6b71-45fb-88fc-93b7c64e70a3,2007-01-06 19:00,92586.0,26192.0,532.04,289.14
ec28e335-3f57-4aaf-b7d4-9c390a2df0f0,2007-01-06 20:00,90513.0,25858.0,515.53,286.52
ad6669c8-790b-496e-a703-790ef0dcc9d6,2007-01-06 21:00,88290.0,25637.0,500.47,284.11
8e2e1f53-636d-477c-822d-23da7686e362,2007-01-06 22:00,85683.0,25138.0,504.02,5.05
62be9254-c508-4b5e-91ab-85f37882b6ba,2007-01-06 23:00,83312.0,24447.0,489.83,4.98
eb948f04-c8e7-4c36-9982-7e74dfe9b20c,2007-01-07 00:00,80883.0,23738.0,429.95,0.0
b20b7ae7-e427-4553-8239-2dca7284012f,2007-01-07 01:00,79481.0,23266.0,412.09,0.0
2282505e-c6cb-41ea-9fa2-7b7ce2405769,2007-01-07 02:00,78898.0,22977.0,399.94,0.0
3f59b20f-324c-4549-99d8-890284a1d925,2007-01-07 03:00,78483.0,22861.0,384.57,0.0
2b3c0bb9-0464-4bdb-8a6f-9bfb30c24576,2007-01-07 04:00,78697.0,22803.0,379.08,0.0
8647562d-5140-4950-bad8-ff70de5084b2,2007-01-07 05:00,78644.0,22822.0,369.78,0.0
ee24b917-0d3e-4f09-a7a7-ccc2949fcdc1,2007-01-07 06:00,80253.0,22974.0,391.7,0.0
962b41f7-178c-4247-87e3-17d6e05dd3f4,2007-01-07 07:00,81027.0,23124.0,392.39,0.0
69f9211e-482a-48a2-91d6-c23e6139af8a,2007-01-07 08:00,81659.0,23437.0,397.54,0.0
7dfeab82-783e-459e-a055-cedb1d2fca29,2007-01-07 09:00,82793.0,23841.0,421.94,0.0
e9a05c02-1211-4095-aa93-74f245c3dfd0,2007-01-07 10:00,83528.0,24056.0,429.84,0.0
2ec7db4d-d06c-4018-8706-f66567744b32,2007-01-07 11:00,84059.0,24166.0,427.35,0.0
564b6288-9a00-4159-a3ee-e1854c51049c,2007-01-07 12:00,84413.0,24168.0,428.48,0.0
d0ba2872-cd06-4525-a4b7-54938841af78,2007-01-07 13:00,84647.0,24119.0,428.77,0.0
d4e81517-3241-4480-8106-24ac9fc1318a,2007-01-07 14:00,85401.0,24075.0,429.35,0.0
22f2656e-2c3d-48de-8e48-3a1a6f005b2c,2007-01-07 15:00,87319.0,24106.0,423.61,0.0
5a75c4de-3dec-4291-90c9-f13942334d2a,2007-01-07 16:00,90661.0,24528.0,447.74,0.0
746e0a56-e550-4151-9f5c-0e7942e34faa,2007-01-07 17:00,92923.0,25211.0,517.18,0.0
127fd7ba-4bac-47be-85d6-a76404e17f79,2007-01-07 18:00,92770.0,25580.0,519.23,0.0
691583a9-7d77-4b31-9664-e71ef8a3d73f,2007-01-07 19:00,91671.0,25431.0,491.93,0.0
9e5ee9ac-6340-44d9-aa78-92342430dad1,2007-01-07 20:00,90194.0,25191.0,469.69,0.0
a515436f-ee95-4d82-a2a6-ecd4f5500dcf,2007-01-07 21:00,88168.0,25080.0,456.62,0.0
f21f7dc9-f817-46ab-824b-50d8c204487d,2007-01-07 22:00,85654.0,24722.0,468.22,0.0
6b3cb20f-6f8d-458c-af3e-98db3a9ca202,2007-01-07 23:00,83031.0,24246.0,456.77,4.99
1035e8f9-eae9-4014-a4b2-92e1c2a65249,2007-01-08 00:00,82252.0,23754.0,453.76,0.0
2349ae74-40b7-4733-852c-aad102af0d9e,2007-01-08 01:00,80492.0,23292.0,436.11,0.0
bbb6d2e2-a6c3-4e8f-b0a1-93aad1cd6ad3,2007-01-08 02:00,79284.0,22925.0,412.7,0.0
ce5c6202-b28b-44fa-8ddd-45b582449aee,2007-01-08 03:00,78730.0,22821.0,389.54,0.0
f39736d4-c30d-4bdb-ba66-1fa7ddd6939a,2007-01-08 04:00,79309.0,22799.0,381.73,0.0
633b9f68-8d32-492d-8b87-8c1753362653,2007-01-08 05:00,80340.0,22954.0,391.22,0.0
b659892b-652d-4ebe-b378-b3ead29b3b1c,2007-01-08 06:00,81279.0,23236.0,391.13,0.0
d770026c-9fe7-4e3c-a333-68db2b0855cf,2007-01-08 07:00,82262.0,23513.0,404.21,0.0
db856a99-cc1d-4c02-95ac-c92dea0aae7a,2007-01-08 08:00,84018.0,23915.0,431.39,0.0
fba83d8e-bee0-4939-a3f7-291829efad11,2007-01-08 09:00,85620.0,24377.0,437.0,0.0
c588dd92-75e4-41c9-8d77-47097f85f36e,2007-01-08 10:00,86478.0,24588.0,455.53,0.0
5659d7aa-de93-4161-a39a-f53b3109fee0,2007-01-08 11:00,86841.0,24590.0,453.18,0.0
95cda6c7-03ab-4d50-a207-2fec2b555320,2007-01-08 12:00,87045.0,24572.0,453.19,0.0
9adb4160-9c61-4909-b35e-280491930c22,2007-01-08 13:00,87503.0,24438.0,457.26,0.0
f4948582-a447-4d3d-95d6-040c6d937e6e,2007-01-08 14:00,88234.0,24426.0,456.18,0.0
e84e31d0-ea82-4509-a6c7-ec6682d32fc2,2007-01-08 15:00,90002.0,24572.0,454.12,0.0
e831c7a3-2e53-4fdd-8703-58a18383afca,2007-01-08 16:00,93181.0,24954.0,504.93,0.0
cf2572fb-9bdc-4664-8c29-20df798e0883,2007-01-08 17:00,94975.0,25654.0,533.06,0.0
92fd9abd-d84a-43a0-85bc-2e7406c33536,2007-01-08 18:00,94749.0,25999.0,535.28,0.0
ea048a44-be30-44ba-86fa-5977b22e7bcf,2007-01-08 19:00,93438.0,25885.0,524.73,0.0
e9a34764-d59e-4db8-ad8b-29516a7f00e9,2007-01-08 20:00,91472.0,25573.0,474.78,0.0
8ab52f23-9872-43fc-a1b9-4057f36eb988,2007-01-08 21:00,89271.0,25354.0,459.01,0.0
ccf008d7-035c-467b-b904-6e1c010a832f,2007-01-08 22:00,86334.0,24952.0,454.76,0.0
b90e4824-978e-40c0-9d25-1482bb71be34,2007-01-08 23:00,84794.0,24450.0,476.51,0.0
fb64b0a4-cee0-4a29-8612-f61ca90fd577,2007-01-09 00:00,81312.0,24234.0,389.7,0.0
26c8b096-246a-4fca-8d26-e19ea4a60ff2,2007-01-09 01:00,79943.0,23853.0,360.36,0.0
f047bcab-2325-48f2-a810-60c4f05f4985,2007-01-09 02:00,79085.0,23522.0,268.93,0.0
8b54834f-c0cf-42b0-8f2d-072776a719dc,2007-01-09 03:00,79102.0,23466.0,143.34,0.0
837ca164-50e0-4bf3-89ac-42198e013ea7,2007-01-09 04:00,80167.0,23529.0,159.12,0.0
518c945f-5652-468a-adfe-29057b30b35f,2007-01-09 05:00,82635.0,23799.0,343.55,0.0
112e0e11-3be8-4cde-9826-aafe6ac323c7,2007-01-09 06:00,87144.0,24384.0,467.73,0.0
b18a08ea-de47-4cc5-9a41-e8f50c43c3a7,2007-01-09 07:00,91451.0,25000.0,485.57,258.83
39d60824-969e-4c90-9306-7ce03e010274,2007-01-09 08:00,94812.0,25697.0,521.29,260.64
4167f7ab-61dd-4ed0-9831-dd3e2e7ac7b1,2007-01-09 09:00,96055.0,26088.0,532.61,277.15
6d7b8657-d673-4f10-9666-de0e5d5c3553,2007-01-09 10:00,95979.0,26126.0,523.02,277.23
b055e441-7993-4738-96f7-9e45b8510053,2007-01-09 11:00,95283.0,26093.0,519.86,281.68
2de36448-a965-43c4-8d79-2bc1a375e5d3,2007-01-09 12:00,95008.0,25825.0,514.28,285.45
12032df8-3935-47dc-9bf8-effeb76fe63e,2007-01-09 13:00,95676.0,25692.0,527.43,285.35
a4d72f48-d49e-4509-a376-1b1895af6bdd,2007-01-09 14:00,95844.0,25716.0,518.03,288.39
2c9b53e5-9164-4c90-a35d-fb2ab9af28eb,2007-01-09 15:00,96928.0,25848.0,531.29,291.07
fb15a584-912a-4f76-9eb8-f08298a17467,2007-01-09 16:00,99661.0,26268.0,579.5,289.33
149c083c-9d2d-422b-b6a8-b6e51b4aed21,2007-01-09 17:00,101141.0,26775.0,633.68,288.06
24af8631-b6d7-4345-a014-87dea044e005,2007-01-09 18:00,100113.0,27117.0,581.19,282.55
f498207f-294f-406c-a749-026592886ac1,2007-01-09 19:00,98576.0,26962.0,546.65,279.96
b56b440d-e60f-41ee-b39a-cc0115c2afa9,2007-01-09 20:00,96732.0,26656.0,533.08,282.42
a48323e0-b77a-46a7-ac44-5d83e0f7bdf8,2007-01-09 21:00,93276.0,26374.0,496.27,285.26
438cc6a4-af5a-4e56-9d4a-cc088621b29b,2007-01-09 22:00,89197.0,25803.0,504.65,257.89
2912b8a4-29e8-4e9c-ad38-dfffa8f41745,2007-01-09 23:00,85915.0,25099.0,461.51,252.96
05441729-8f00-4d0d-a350-48685d9c0539,2007-01-10 00:00,83356.0,24324.0,407.49,0.0
bfb15d46-9169-4540-a0f6-61d5cf9884b7,2007-01-10 01:00,81319.0,23928.0,403.3,0.0
c877b865-88f0-4ccd-885b-113d4fac59b7,2007-01-10 02:00,80562.0,23639.0,330.84,0.0
ba88e9ed-ec8c-4f63-8823-60f8f53f5f0f,2007-01-10 03:00,80383.0,23594.0,309.21,0.0
05499781-7249-404e-8667-29de26c05754,2007-01-10 04:00,81901.0,23663.0,398.62,0.0
133d46ea-0747-4c2e-a86a-7281fe8c6be4,2007-01-10 05:00,84061.0,23951.0,461.27,0.0
2ecdde37-8b60-40bd-879a-214eff6ab750,2007-01-10 06:00,87598.0,24570.0,465.28,246.82
a89ade4b-339b-45b7-921b-9bb95b96275a,2007-01-10 07:00,92139.0,25259.0,491.99,274.95
c2435e6a-7e1e-4d26-ab8a-c34d6be01cc9,2007-01-10 08:00,95543.0,25934.0,571.94,293.77
00f0de26-f950-4da4-af28-fc5697d4ee27,2007-01-10 09:00,96726.0,26266.0,582.12,293.05
2d6847c0-9ee4-4368-af76-cafbe285737e,2007-01-10 10:00,96201.0,26268.0,547.48,299.56
87ed15a7-1350-4f57-9895-fa56d2f4a883,2007-01-10 11:00,95294.0,26108.0,545.98,290.95
d3ec641c-25a4-43b9-83b5-99ee30c923c7,2007-01-10 12:00,94976.0,25854.0,544.02,288.01
a7cddc9b-9c11-4096-a01f-a0232ffa35c0,2007-01-10 13:00,95675.0,25728.0,551.36,299.99
b853654f-3977-492e-afac-1683627ab480,2007-01-10 14:00,95951.0,25787.0,546.53,303.08
b0e0c88e-4d1e-4524-b3b4-15b06e08f10d,2007-01-10 15:00,97131.0,25897.0,554.06,295.54
bcb1c878-0a98-40c0-b3eb-0d82eee2af95,2007-01-10 16:00,99243.0,26259.0,589.54,295.2
39dbb6ff-f93d-420a-af48-b160a0fec756,2007-01-10 17:00,100482.0,26791.0,625.76,292.41
9f42d282-0852-4c69-9f95-69f6e555ab40,2007-01-10 18:00,100314.0,27097.0,628.12,288.09
5ebc3d46-52ff-4edf-944c-9247a5295ce3,2007-01-10 19:00,98622.0,26909.0,590.02,287.29
24b479d3-37a0-4ff2-87ee-1409979cd127,2007-01-10 20:00,96470.0,26716.0,554.11,290.02
cfe6136e-97e2-4de2-bdca-e8f1feeed11a,2007-01-10 21:00,93133.0,26398.0,534.07,297.05
f82a8be8-d89b-49dc-b1a9-c0b1f2e94917,2007-01-10 22:00,89062.0,25734.0,502.78,261.96
d8989f2e-b5c5-4e13-91bc-a507892006a9,2007-01-10 23:00,86374.0,25033.0,467.16,227.74
50c0818e-27ce-4f1f-9bd4-a116a93bd9a5,2007-01-11 00:00,82795.0,24413.0,360.83,0.0
a414240b-f982-401d-9e25-bc780c31ab53,2007-01-11 01:00,81268.0,24058.0,389.64,0.0
381c793f-c5a2-481d-bfa8-77ba3f4a6cb2,2007-01-11 02:00,80800.0,23678.0,326.75,0.0
58172c50-dab4-4d81-8066-8aca0ec615bf,2007-01-11 03:00,80789.0,23609.0,347.74,0.0
efe859b0-9dcc-4af6-a5e0-3592d45a783c,2007-01-11 04:00,81600.0,23694.0,399.46,0.0
fb331134-3bf2-4b71-9c15-7a46bb7f188f,2007-01-11 05:00,83750.0,23942.0,467.18,0.0
7ac12ed2-8340-4c1d-b362-ee150dd842a4,2007-01-11 06:00,87536.0,24236.0,470.48,0.0
e8f23e0f-b04a-4e05-bf33-c6e6545b43c7,2007-01-11 07:00,92532.0,25214.0,496.82,272.51
d86dd653-b6ea-419d-9026-ae7a82d4c260,2007-01-11 08:00,95664.0,25896.0,535.57,277.66
08b4e309-67bd-45f3-a424-db79d3d9712e,2007-01-11 09:00,97360.0,26256.0,562.77,291.34
5229287e-6c75-40d3-85e8-fe8bcc211739,2007-01-11 10:00,97009.0,26308.0,539.28,292.68
c227403e-a4bf-4e5a-ac2f-7aeb8d864413,2007-01-11 11:00,95943.0,26175.0,529.38,293.14
8b4b23a7-4dad-4358-b433-2f20c2fffd1a,2007-01-11 12:00,95350.0,25898.0,520.53,296.3
751ddd4f-3c2e-44b5-9a96-8cd2bb39ca06,2007-01-11 13:00,95956.0,25786.0,533.89,297.91
d66ff1e2-11ba-4117-994a-3a2794ee1eca,2007-01-11 14:00,96208.0,25844.0,524.11,297.5
dbdeaf41-812b-4092-91f1-a934fde145ca,2007-01-11 15:00,96728.0,25960.0,539.54,292.18
ec25f466-3560-4e59-8c85-84898d05c465,2007-01-11 16:00,98814.0,26241.0,548.02,293.45
abb15ae1-f8dc-4c33-b136-55c388feda86,2007-01-11 17:00,99948.0,26785.0,560.25,293.04
1d0b00f4-ef08-4d44-b87f-69585a42b69c,2007-01-11 18:00,99785.0,27148.0,560.35,292.74
a2183187-e7e8-454b-9484-5f61b6886e51,2007-01-11 19:00,98216.0,26984.0,551.24,287.84
3b83c9b0-b371-4edf-ab02-0bc75d45acb7,2007-01-11 20:00,96174.0,26775.0,542.45,289.81
f8eea356-0d0d-4a23-a9f6-f633b06d733a,2007-01-11 21:00,92908.0,26436.0,516.41,284.6
a15fa010-8fc7-4880-a90c-0fa80a7ba3b1,2007-01-11 22:00,88608.0,25808.0,482.94,275.72
a6feaee1-46ba-4db0-a926-3e88ed67f638,2007-01-11 23:00,85913.0,25008.0,465.35,210.66
99e6c153-a0bf-4780-a3b6-d65790fea601,2007-01-12 00:00,82821.0,24329.0,317.11,0.0
71ea3f61-a0d6-414f-948c-b57932190cbd,2007-01-12 01:00,81355.0,23957.0,346.75,0.0
7f219d58-1b15-489e-a845-7dca2135c724,2007-01-12 02:00,80392.0,23586.0,279.98,0.0
e0eadb46-838c-4123-a9f8-5cfcfbc37829,2007-01-12 03:00,80545.0,23505.0,145.42,0.0
9cd096cc-c408-4abe-a5f4-228380448003,2007-01-12 04:00,80671.0,23564.0,286.5,0.0
1b35d187-2b26-4c8f-951e-f1d66bceed72,2007-01-12 05:00,82407.0,23873.0,364.08,0.0
bb1bf209-354e-4fa3-8183-d723a1ef81db,2007-01-12 06:00,86928.0,24379.0,456.58,245.88
93e1f4ae-748f-4a7f-9353-fec48ad7588f,2007-01-12 07:00,91290.0,24974.0,483.07,277.06
ca255115-356a-4c5a-8929-1347ad87f274,2007-01-12 08:00,94016.0,25773.0,494.55,302.64
b3b75396-c39b-4cf5-8fcf-0f128cbe7906,2007-01-12 09:00,95286.0,26148.0,512.59,298.37
98dceeab-3d67-417c-86a1-fa2c8234064c,2007-01-12 10:00,95255.0,26107.0,508.16,302.64
0673f551-e505-4a6f-9d7a-e737b4820dcc,2007-01-12 11:00,94909.0,25989.0,518.73,303.82
123721c2-e940-4443-bf5b-0c21a3a1143c,2007-01-12 12:00,94446.0,25720.0,504.28,301.47
8df1a86f-0a59-465a-b6fc-e181eae10afd,2007-01-12 13:00,94686.0,25577.0,517.88,313.31
effb2a94-596d-45d9-8f2f-2f26797ba216,2007-01-12 14:00,94919.0,25613.0,510.27,302.63
e20081fd-d55b-4aa2-b22f-070ebb61c129,2007-01-12 15:00,96050.0,25685.0,515.11,302.14
4630c6dc-2d08-439c-984e-73387be8902c,2007-01-12 16:00,97905.0,26027.0,536.83,297.24
d2b5dccc-b44c-425f-b619-df72e0260c90,2007-01-12 17:00,99155.0,26540.0,538.46,292.53
e4aaad69-99e3-4aec-b8ab-57d1ff9e477b,2007-01-12 18:00,98461.0,26872.0,532.26,290.42
c8bf8e22-3a17-4f5c-9a08-ec2ed9063aeb,2007-01-12 19:00,96840.0,26730.0,519.28,289.58
5544d656-c903-426c-b1de-6022ccaf1cf9,2007-01-12 20:00,94727.0,26426.0,504.15,293.8
a3c20d32-e422-4f2e-8323-427a10124c53,2007-01-12 21:00,91582.0,25808.0,481.2,283.08
7dd79379-a3a2-43ac-aab5-03e657f4b352,2007-01-12 22:00,87459.0,25404.0,474.12,276.03
08d94ba5-a856-408e-9763-1449a514acc2,2007-01-12 23:00,84617.0,24669.0,452.82,0.0
66cf62cb-2266-44b2-baef-4d08c132c384,2007-01-13 00:00,81848.0,24282.0,454.98,0.0
af893ac4-0de6-424c-9284-ad75727d2269,2007-01-13 01:00,79766.0,23905.0,400.51,0.0
5e5d99c6-5e01-436b-b5d6-8230b7bfb7af,2007-01-13 02:00,79407.0,23556.0,332.51,0.0
27d5eeea-5978-43e5-a6bf-ae9c6bed8479,2007-01-13 03:00,79267.0,23423.0,324.7,0.0
f3937636-6716-45ed-b030-cd649cb45e2a,2007-01-13 04:00,79228.0,23399.0,320.71,0.0
b5ccb768-5cfd-4376-932a-1f1b9af733d6,2007-01-13 05:00,80216.0,23526.0,328.62,0.0
759d65e1-c816-4ea7-baf2-588cf045ef01,2007-01-13 06:00,81072.0,23727.0,358.62,265.39
2a346551-6700-4f0d-8368-382686b98639,2007-01-13 07:00,84311.0,23782.0,454.17,270.75
29b3e98f-9f02-475b-8baf-eb20dbc54028,2007-01-13 08:00,85948.0,24182.0,464.99,271.04
f3ace4ad-96a1-49f0-aa22-0f4bbd9efd77,2007-01-13 09:00,87678.0,24785.0,475.41,269.12
e36eabf2-b0e1-4b02-b47b-03eb583388f2,2007-01-13 10:00,87566.0,24975.0,472.4,242.66
404d4189-018c-4ec0-accb-ea6e2cbae6e7,2007-01-13 11:00,86838.0,25022.0,446.98,242.71
96c676cf-da35-4ff7-b98e-9639075df9d1,2007-01-13 12:00,86845.0,25158.0,448.85,270.4
b04946ee-1625-4866-92e1-42b248b0f9a1,2007-01-13 13:00,87066.0,25132.0,453.71,270.56
d97baad8-b415-4271-b27e-64d725585907,2007-01-13 14:00,87853.0,25054.0,449.16,269.42
66ce027a-c242-40b2-8641-9305f8e9682d,2007-01-13 15:00,89532.0,25169.0,451.0,270.93
a354f32a-abc5-4929-b7f1-f2e3e518def5,2007-01-13 16:00,92380.0,25572.0,486.72,270.79
c546fc18-0e7c-4419-8f70-716bac85c0b8,2007-01-13 17:00,94176.0,26202.0,497.68,269.64
ef873f38-8f01-43b4-815b-978bbf14c3b0,2007-01-13 18:00,93719.0,26544.0,492.2,268.94
d17025d7-1528-4844-9f62-923563976be5,2007-01-13 19:00,92363.0,26389.0,484.75,269.44
2bb338a4-1f63-457d-8eef-32cde30b9ce8,2007-01-13 20:00,90468.0,26029.0,473.32,267.46
56a94c65-56fc-4eb0-b61c-8e4714726516,2007-01-13 21:00,88196.0,25536.0,468.98,241.31
923abe47-8ca8-47fd-85f0-acb4d21a63a6,2007-01-13 22:00,85357.0,25146.0,451.25,238.36
4364396f-3aa2-43ee-bb58-2c486d53ab8b,2007-01-13 23:00,82329.0,24747.0,431.08,259.25
21dbc7da-30f9-40dd-837c-75ba975b90a4,2007-01-14 00:00,81347.0,24212.0,422.69,0.0
ce046959-22bf-4d21-a27f-203824fa6646,2007-01-14 01:00,80063.0,23722.0,416.6,0.0
54aa992f-66e5-4d50-bc39-66b08421d97d,2007-01-14 02:00,79287.0,23315.0,387.78,0.0
186eb39c-292c-4d95-bcf5-aac656b3acc1,2007-01-14 03:00,78926.0,23169.0,361.75,0.0
2db9365f-4d90-49cb-90ae-9ceea3e678be,2007-01-14 04:00,79156.0,23137.0,359.85,0.0
a792d284-f20f-4fcf-8fb2-16912255e11a,2007-01-14 05:00,80114.0,23246.0,374.1,0.0
11e2712c-1295-4ef6-a759-429f062014b9,2007-01-14 06:00,81148.0,23492.0,384.27,0.0
d6d6e42a-3538-4710-940d-ef4950e015fe,2007-01-14 07:00,81939.0,23590.0,379.98,0.0
fc4e8eb1-8622-42de-ac78-73a82ec22780,2007-01-14 08:00,83219.0,23974.0,411.51,0.0
0f542f1b-f48b-48c6-8a5c-ddf82b741950,2007-01-14 09:00,83810.0,24489.0,419.01,248.12
fcfd89a3-76d9-4d22-84cc-ad40331733f9,2007-01-14 10:00,84409.0,24755.0,431.01,249.25
9fe74f93-423a-4a49-b6ca-6bca3524aa0e,2007-01-14 11:00,84977.0,24815.0,426.01,247.59
f59d5290-2a91-42fb-9ee5-9055ea947565,2007-01-14 12:00,85176.0,24848.0,419.45,270.48
61043560-ea33-4df3-88b6-f4d4d45b8e15,2007-01-14 13:00,85567.0,24812.0,413.47,265.91
0f53c908-9d8e-4399-b836-caaf25ce0f7f,2007-01-14 14:00,86662.0,24723.0,418.35,265.1
6aaf315f-1ca0-4fa5-9965-2d0cd77c5c30,2007-01-14 15:00,88811.0,24915.0,432.32,265.64
82ad1207-0b9b-4b6d-a0d0-ad0be1bce892,2007-01-14 16:00,92015.0,25285.0,486.29,267.35
6edf0f5c-8ae8-4045-961d-9193a9455134,2007-01-14 17:00,93895.0,25922.0,503.33,268.33
6ce04760-7a73-42a2-bc13-7a3882a9b04c,2007-01-14 18:00,93561.0,26318.0,497.42,266.8
c311bf5b-8181-4967-95c0-d790e102c993,2007-01-14 19:00,92555.0,26236.0,477.52,263.78
a4b0cc2d-1d50-4c7b-ba88-659418160904,2007-01-14 20:00,90815.0,25919.0,466.16,262.23
8e08be82-77f0-4662-861b-f65e842c9761,2007-01-14 21:00,88699.0,25410.0,452.14,240.46
da49b05c-ef62-48d9-b12b-e27466f627ae,2007-01-14 22:00,85919.0,24987.0,428.99,237.05
e490e56d-917c-4966-b779-198318ee8d8b,2007-01-14 23:00,83658.0,24537.0,437.02,211.62
d5bb4893-03ed-4502-9d55-a5e0ced88812,2007-01-15 00:00,82107.0,24133.0,445.6,0.0
73b7f0fb-eaa4-414d-b292-79c586b4740b,2007-01-15 01:00,80304.0,23716.0,467.14,0.0
eba990ac-a1dc-4a3a-bf80-1d54bffa6e3f,2007-01-15 02:00,79432.0,23317.0,359.04,0.0
a4a8eb77-f811-463a-b86e-e2d83a161746,2007-01-15 03:00,79615.0,23232.0,351.26,0.0
bb8d4580-7c8a-41e7-98fb-2edd68cc279d,2007-01-15 04:00,80740.0,23248.0,374.24,0.0
c4c4735f-02db-4a09-b49a-78f3b9aaf803,2007-01-15 05:00,81739.0,23514.0,384.83,0.0
ef622101-8fd1-4f5b-8af8-ddd43698a2e9,2007-01-15 06:00,86898.0,24036.0,476.21,247.06
8c2cb86e-7e05-4660-9586-2e4dd545cc4f,2007-01-15 07:00,92300.0,24701.0,500.07,275.26
01c63c53-8cb1-420d-8ef0-7eb7a59e148c,2007-01-15 08:00,94326.0,25231.0,515.88,282.84
2d77602e-2ac9-49ea-bfa1-e0a1786751f6,2007-01-15 09:00,95590.0,25543.0,530.35,265.16
3cbe0d29-5563-4d08-9910-4daf36591c68,2007-01-15 10:00,95748.0,25641.0,532.05,278.34
d4eb665c-b61e-4fae-8739-37cfe8903263,2007-01-15 11:00,95509.0,25489.0,533.01,279.1
92a16340-f6fa-4a52-ae2b-c66bef2f11d1,2007-01-15 12:00,95145.0,25551.0,525.56,302.14
6668804a-7be2-4d60-bccb-21da70e7c004,2007-01-15 13:00,95522.0,25404.0,534.59,301.85
0ccecbdd-6548-474f-a1be-caf4db4a7f61,2007-01-15 14:00,95690.0,25463.0,529.43,301.65
5b4345e4-b88c-4962-afcd-c044ad0cf9d4,2007-01-15 15:00,96645.0,25587.0,532.91,297.25
